person_id,trip_id,purpose,mode,origin_type,origin_x,origin_y,dest_type,dest_x,dest_y,start_time,end_time,duration,status,path_cost,real_distance,wait_time
Person_9692,Person_9692_1,working,walking,home,7824.296716924052,3572.9717502905314,school,9073.502899488896,3567.523879519276,7505.28,8786.88,1281.5999999999995,COMPLETED,0,0,0
Person_5475,Person_5475_1,working,car,home,6998.834022140411,4074.2851423010434,kindergarten,8814.275893347078,2600.603644607052,7986.24,8792.64,806.3999999999996,COMPLETED,0,0,0
Person_1633,Person_1633_1,working,walking,home,6710.928409818654,4622.9458088745,kindergarten,8814.275893347078,2600.603644607052,4625.28,8792.64,4167.36,COMPLETED,0,0,0
Person_1306,Person_1306_1,working,car,home,6935.075876013622,3868.5808485416924,city,10159.910029921817,195.30711077929786,8464.32,8795.52,331.2000000000007,COMPLETED,0,0,0
Person_3665,Person_3665_1,working,car,home,6937.618983739393,4426.613643656665,kindergarten,7813.595747654742,5246.369333041357,8524.8,8807.04,282.2400000000016,COMPLETED,0,0,0
Person_3937,Person_3937_1,working,car,home,7018.759305170873,3795.627930695902,city,126.82488358348685,4319.6356930350885,8585.28,8812.8,227.51999999999862,COMPLETED,0,0,0
Person_7452,Person_7452_1,working,car,home,6029.729636312003,3597.6803882195472,city,10159.910029921817,195.30711077929786,8706.24,8812.8,106.55999999999949,COMPLETED,0,0,0
Person_8377,Person_8377_1,working,car,home,6249.946039332474,3626.369141258392,city,10159.910029921817,195.30711077929786,8706.24,8812.8,106.55999999999949,COMPLETED,0,0,0
Person_4241,Person_4241_1,working,train,home,7250.8323570610655,4147.304959703984,,6383.066520287023,4062.6484057004186,5106.24,8815.68,3709.4400000000005,COMPLETED,0,0,0
Person_7137,Person_7137_1,working,walking,home,7899.5427516452955,3699.326132424796,university,6451.821586100195,3200.551272926657,7326.72,8815.68,1488.96,COMPLETED,0,0,0
Person_6127,Person_6127_1,working,car,home,6229.0156208036515,2500.915065889482,university,6839.399852089795,3585.511730890991,8766.72,8818.56,51.840000000000146,COMPLETED,0,0,0
Person_1820,Person_1820_1,working,car,home,8734.58012901491,4212.606506708383,city,10159.910029921817,195.30711077929786,8766.72,8824.32,57.600000000000364,COMPLETED,0,0,0
